"SAMPLE","DateTime","DATE","TIME","Timepoint","CYT","CYTSN","OP","SSC-H_Gain","SSC-A_Gain","V1-A_Gain","V2-A_Gain","V3-A_Gain","V4-A_Gain","V5-A_Gain","V6-A_Gain","V7-A_Gain","V8-A_Gain","V9-A_Gain","V10-A_Gain","V11-A_Gain","V12-A_Gain","V13-A_Gain","V14-A_Gain","V15-A_Gain","V16-A_Gain","FSC-H_Gain","FSC-A_Gain","SSC-B-H_Gain","SSC-B-A_Gain","B1-A_Gain","B2-A_Gain","B3-A_Gain","B4-A_Gain","B5-A_Gain","B6-A_Gain","B7-A_Gain","B8-A_Gain","B9-A_Gain","B10-A_Gain","B11-A_Gain","B12-A_Gain","B13-A_Gain","B14-A_Gain","R1-A_Gain","R2-A_Gain","R3-A_Gain","R4-A_Gain","R5-A_Gain","R6-A_Gain","R7-A_Gain","R8-A_Gain","Violet_LaserDelay","Blue_LaserDelay","Red_LaserDelay","Violet_AreaScalingFactor","Blue_AreaScalingFactor","Red_AreaScalingFactor","SSC-H","SSC-A","V1-A","V2-A","V3-A","V4-A","V5-A","V6-A","V7-A","V8-A","V9-A","V10-A","V11-A","V12-A","V13-A","V14-A","V15-A","V16-A","FSC-H","FSC-A","SSC-B-H","SSC-B-A","B1-A","B2-A","B3-A","B4-A","B5-A","B6-A","B7-A","B8-A","B9-A","B10-A","B11-A","B12-A","B13-A","B14-A","R1-A","R2-A","R3-A","R4-A","R5-A","R6-A","R7-A","R8-A"
"10-09 Before QC",2019-10-09 09:56:46.72,"2019-10-09","9H 56M 46.72S","Before","Aurora","16888","Flow Core",262,262,1315,2080,1599,1004,1152,1001,1382,1175,1055,952,741,568,567,821,842,660,179,179,1387,1387,9353,2586,2124,1336,1355,1105,1996,1634,1960,1883,753,1037,1417,797,592,397,553,524,321,309,765,340,-25.725,0,26.275,0.92,1.01,1.22,2003075.5,2055528.5625,203221.015625,459387.796875,530513.96875,562575.4375,532208.9375,375430.265625,400914.734375,251222.21875,174058.6640625,156023.3046875,70121.3046875,37559.703125,24900.2099609375,19344.9345703125,12601.3178710938,5001.64990234375,2070000,2133506.5,1990419.5,2007904,66347.84765625,66936.94921875,175056.0078125,228031.65625,225950.9140625,194418.515625,111385.8984375,83208.46875,72433.0234375,35568.9765625,21343.3515625,17090.4453125,11651.4877929688,11566.9838867188,194155.828125,374284.109375,298351.203125,183924.0390625,148707.2265625,112086.7109375,85760.15625,38909.36328125
"10-08_After Blue Adjust-3",2019-10-08 13:06:15.02,"2019-10-08","13H 6M 15.02S","After","Aurora","16888","Flow Core",262,262,1315,2080,1599,1004,1152,1001,1382,1175,1055,952,741,568,567,821,842,660,179,179,1387,1387,9353,2586,2124,1336,1355,1105,1996,1634,1960,1883,753,1037,1417,797,592,397,553,524,321,309,765,340,-25.725,0,26.275,0.92,1.01,1.22,1995580,2008631.0625,197361.90625,452026.5,523881.484375,547508.75,519667.859375,362794.953125,396994.265625,242328.1328125,167173.5859375,150680,66933.58203125,36408.58984375,23918.294921875,18522.0595703125,12076.0053710938,4895.95483398438,1973620,1992149.125,2011464,2018136.0625,63508.89453125,63985.716796875,171621.3125,226366.25,220589.5,189691.9375,109803.87890625,79877.8984375,68213.3671875,34622.533203125,20914.4345703125,16812.806640625,11524.1987304688,11410.4912109375,188335.6328125,360716.09375,285258.125,176590.1640625,143214.6328125,106675.421875,82394.74609375,37611.287109375
"10-08_After Blue Adjust-2",2019-10-08 13:02:35.65,"2019-10-08","13H 2M 35.65S","After","Aurora","16888","Flow Core",262,262,1315,2080,1599,1004,1152,1001,1382,1175,1055,952,741,568,567,821,842,660,179,179,1387,1387,9353,2586,2124,1336,1355,1105,1996,1634,1960,1883,753,1037,1417,797,592,397,553,524,321,309,765,340,-25.725,0,26.275,0.92,1.01,1.22,1991444,2006693.0625,197704.6875,452844.71875,524274.296875,546903,520374.171875,362859.828125,397120.8125,242068.5078125,167302.1953125,150571.09375,66937.0625,36386.873046875,23875.4189453125,18565.2041015625,12006.32421875,4866.2724609375,1971020,1992500.6875,2012796,2022649.125,63985.478515625,64445.958984375,172280.109375,226510.59375,220972.578125,190393.96875,110300.68359375,80108.21875,68502.62109375,34711.4765625,20934.982421875,16720.7197265625,11411.9306640625,11418.9799804688,188702.0390625,361371.859375,285823.875,176696.9921875,143505.3828125,107023.1796875,82454.265625,37701.89453125
"10-08_After Blue Adjust",2019-10-08 13:00:05.75,"2019-10-08","13H 0M 5.75S","After","Aurora","16888","Flow Core",262,262,1315,2080,1599,1004,1152,1001,1382,1175,1055,952,741,568,567,821,842,660,179,179,1387,1387,9353,2586,2124,1336,1355,1105,1996,1634,1960,1883,753,1037,1417,797,592,397,553,524,321,309,765,340,-25.725,0,26.275,0.92,1.01,1.22,1995363,2009685.6875,197824.0390625,452837.65625,524839.1875,547296.875,521213.625,362901.671875,397330.078125,242331.3828125,167392.671875,150661.625,66987.9453125,36485.12109375,23938.5849609375,18554.0419921875,12024.8833007812,4865.79858398438,1972100,1991242.5,2015482,2023696.9375,63572.126953125,64388.17578125,172098.1953125,225660.546875,220911.6875,189975.2890625,109726.37109375,80056.95703125,68624.54296875,34635.609375,20937.681640625,16707.107421875,11372.6064453125,11414.3247070312,188511.734375,361484.578125,285983.84375,176462.9453125,143447.8515625,106841.63671875,82380.84375,37649.568359375
"10_After Service",2019-10-07 12:25:19.32,"2019-10-07","12H 25M 19.32S","After","Aurora","16888","Flow Core",200,200,1466,2518,1782,1218,1299,1164,1534,1351,1231,1031,853,620,577,668,457,332,53,53,372,372,4386,2002,2181,1354,1371,1716,1975,1604,1996,1629,674,944,1300,733,1013,698,883,736,501,393,1167,680,-26.4,0,26.825,0.69,1.01,1.23,1518016.5,1155835.375,151718.2734375,375380.65625,434531.90625,459258.28125,425533,301449.828125,313974.296875,198554.9921875,143000.8671875,125080.25,56565.8984375,30054.568359375,18383.013671875,11486.0180664062,4986.5966796875,1904.39715576172,421204,379534.75,596223.5,597771.78125,30082.2275390625,49862.68359375,178691,225817.265625,223693.15625,295502.375,108570.9921875,79677.1328125,69588,28978.400390625,18818.5146484375,15371.7641601562,10460.4326171875,10514.0361328125,315051.046875,630831.6875,447034.265625,249221.0859375,227499.890625,139205.3203125,127921.93359375,74456.79296875
"10_After QC",2019-10-07 08:36:41.81,"2019-10-07","8H 36M 41.81S","After","Aurora","16888","Flow Core",201,201,1477,2535,1804,1224,1297,1171,1535,1354,1235,1036,854,612,578,672,455,337,52,52,377,377,4454,2026,2194,1368,1399,1732,2001,1589,1990,1615,678,949,1295,733,1001,694,874,731,498,392,1159,677,-26.375,0,26.725,0.69,1.02,1.24,1527939.5,1157324.875,156876.2734375,395468.46875,434843.609375,461203.25,429695,301948.796875,315108.53125,199226.640625,146735.1328125,125186.109375,57090.103515625,30170.40625,18555.16796875,11678.40234375,4977.84716796875,1935.38610839844,415081,375841.5625,595254.5,602190.3125,30848.7900390625,49874.931640625,179565.9921875,232823.6015625,230305.3125,299055.359375,109080.15234375,82277.48828125,70389.5625,29517.802734375,19059.455078125,15390.4360351562,10324.8720703125,10528.8149414062,329325.125,640046.90625,459854.90625,250043.5546875,230864.8125,141862.25,129080.27734375,74974.6171875
"10_Before Auto",2019-10-07 08:32:48.27,"2019-10-07","8H 32M 48.27S","Before","Aurora","16888","Flow Core",206,206,1424,2572,1782,1235,1280,1178,1537,1354,1236,1009,882,606,561,657,464,322,54,54,429,429,4558,2120,2343,1421,1458,1772,2088,1701,1951,1683,682,957,1358,740,1003,704,888,734,502,390,1182,676,-26.475,0,26.95,0.69,0.99,1.23,1572878,1192732.625,147711.8125,394509.90625,431516.78125,470851.5625,418060.46875,302212.8125,313919.1875,199066.515625,146681.3203125,122111.4609375,58392.693359375,30071.4482421875,18053.482421875,11427.3876953125,5104.9052734375,1869.53472900391,423045.5,369967.34375,681739.5,668437.96875,30163.8115234375,51988.70703125,188228.21875,230308.28125,229713.8515625,299448.375,109998.94140625,82508.72265625,67894.5,29682.126953125,18463.0576171875,14965.771484375,10568.5903320312,10258.6206054688,325507.25,643996.28125,466487.953125,246564.9375,230631.421875,139545.7265625,130546.6796875,74919.19140625
"30",2019-08-30 09:12:46.4,"2019-08-30","9H 12M 46.4S","Unknown","Aurora","16888","Flow Core",197,197,1387,2402,1763,1170,1246,1124,1492,1316,1204,1011,837,609,566,662,446,331,51,51,361,361,4015,1895,1996,1262,1314,1605,1941,1521,1793,1506,640,887,1208,696,936,664,844,697,477,377,1106,651,-26.725,0,27.15,0.69,1.01,1.23,1510490.5,1150195,155103.7578125,373322.09375,438432.953125,458952.1875,422778.671875,294721.71875,312798.40625,198029.5,145740.4375,125403.25,56676.55078125,30524.3671875,18427.271484375,11589.3999023438,4981.9150390625,1932.66705322266,420199.5,374167.859375,596233.5,599418.59375,30342.5615234375,49272.09375,179485.9609375,232379.703125,225931.765625,293325.6875,110103.16015625,79277.37109375,68426.46875,28476.4609375,18774.13671875,15263.2197265625,10173.6430664062,10499.4140625,316910.734375,634507.09375,451121.25,246687.8046875,227471.4921875,139690.5546875,127534.875,74803.08984375
"29",2019-08-29 13:58:37.53,"2019-08-29","13H 58M 37.53S","Unknown","Aurora","16888","Flow Core",198,198,1399,2419,1785,1192,1254,1126,1502,1320,1212,1016,845,611,569,666,452,332,51,51,370,370,4096,1922,2029,1278,1333,1626,1973,1538,1843,1530,649,902,1235,710,964,682,876,716,489,386,1135,667,-26.325,0,26.775,0.69,1.01,1.24,1509824.5,1147798.625,154855.4609375,374296.984375,451265,464162.203125,421718.703125,296391.96875,321845.734375,198641.8046875,145497.609375,125528.37890625,56535.49609375,30669.7646484375,18510.041015625,11646.3510742188,5009.67211914062,1935.80419921875,416861,375312.96875,599252,603393.625,30543.88671875,50725.46875,177732.921875,238039.34375,230812.75,291676.8125,114140.3359375,81907,70208.84375,29375.9326171875,18995.185546875,15400.1733398438,10281.5581054688,10583.1665039062,318328.78125,634193.96875,459217.390625,248310.765625,229798.0546875,140678.46875,128988.609375,74319.85546875
"28",2019-08-28 09:17:04.79,"2019-08-28","9H 17M 4.79S","Unknown","Aurora","16888","Flow Core",198,198,1385,2430,1762,1187,1245,1126,1501,1320,1212,1008,847,608,566,666,450,331,51,51,367,367,4039,1927,2026,1278,1342,1624,1983,1531,1822,1515,652,899,1239,713,967,678,867,715,488,386,1130,666,-26.425,0,26.775,0.69,1.01,1.24,1508804,1144969.375,155620.8359375,369466.1875,440667.640625,463966.75,424039.484375,295068.515625,321194.234375,197642.6015625,145130.3125,125898.32421875,57436.275390625,30718.611328125,18446.095703125,11587.0434570312,4974.15478515625,1920.21398925781,414109.5,370391.359375,598718,602030.03125,30288.9208984375,50736.158203125,177156.8046875,237248.203125,228015.0859375,290768.546875,113291.5546875,81701.63671875,67675.97265625,28350.2138671875,18975.4384765625,15287.1259765625,10225.072265625,10534.353515625,317751.34375,637704.5,463082.109375,248607.171875,229038.3515625,140780.609375,127960.17578125,74502.41796875
"27",2019-08-27 13:30:45.99,"2019-08-27","13H 30M 45.99S","Unknown","Aurora","16888","Flow Core",198,198,1395,2424,1784,1192,1244,1135,1487,1328,1214,1020,853,611,570,670,452,335,51,51,367,367,4052,1928,2027,1286,1338,1623,1987,1528,1837,1538,654,905,1240,714,963,678,869,712,489,387,1136,668,-26.325,0,26.725,0.69,1.01,1.24,1506363,1143799.5625,155356.21875,372646.859375,449840.375,463768.25,424480.140625,300415.703125,315852.765625,197312.421875,145117.8125,124899.39453125,57184.88671875,30572.751953125,18457.7470703125,11626.3286132812,4984.21044921875,1942.92028808594,415573,374826.828125,599559,603896.65625,30378.5185546875,50520.958984375,177664.3671875,236660.875,229699.046875,291780.578125,113133.88671875,82647.08984375,67558.99609375,29185.1767578125,19001.9423828125,15282.4360351562,10206.2358398438,10575.4028320312,317913.734375,636432.90625,461556.0625,248671.015625,229256.671875,139959.7578125,128464.109375,74645.9296875
"23",2019-08-23 09:34:11.3,"2019-08-23","9H 34M 11.3S","Unknown","Aurora","16888","Flow Core",199,199,1403,2441,1805,1199,1257,1134,1501,1332,1218,1020,851,615,569,670,454,334,50,50,371,371,4110,1921,2010,1263,1320,1625,1978,1532,1855,1545,642,894,1227,703,967,683,873,721,486,384,1128,665,-26.3,0,26.75,0.69,1.01,1.24,1490790.5,1127797.875,154691.8125,386732.40625,444107.34375,460751.4375,420131.75,300731.34375,322280.28125,196716.375,145093.5859375,124963.203125,57268.818359375,30455.509765625,18491.5,11613.19140625,4968.31689453125,1938.33557128906,419852,385239.953125,612861,611323.4375,30779.28125,51408.66796875,180644.7109375,236310.75,229018.1953125,295859.359375,115356.79296875,83705.73828125,70842.4375,29629.302734375,19296.1416015625,15723.1938476562,10377.5278320312,10691.7739257812,316346.421875,630559.46875,459438.5,251635.796875,227890.1953125,138921.65625,128200.37109375,73986.85546875
"21",2019-08-21 13:07:52.75,"2019-08-21","13H 7M 52.75S","Unknown","Aurora","16888","Flow Core",199,199,1356,2438,1745,1180,1237,1129,1471,1329,1223,988,850,600,562,666,449,330,52,52,360,360,4033,1852,2014,1261,1314,1617,1970,1572,1860,1539,655,900,1241,709,954,673,846,709,486,386,1130,665,-26.375,0,26.725,0.69,1.01,1.24,1522152.5,1155669.6875,154279.1328125,394460.5625,440584.828125,465973.328125,429023.40625,295289.34375,316976.765625,197999.484375,145033.6171875,124805.7734375,57472.505859375,30461.19140625,18528.43359375,11629.3857421875,5011.9697265625,1925.99884033203,422722,385438.625,590203,592955.25,30355.2236328125,49105.990234375,177223.2734375,234055.296875,224191.59375,294267.703125,114407.4375,81917.3515625,69845.35546875,29452.3515625,18980.875,15422.6166992188,10363.5478515625,10531.2109375,324057.78125,641482.3125,455821.65625,250129.546875,229636.671875,141259.1953125,128906.16796875,74967.96484375
"20",2019-08-20 08:38:37.31,"2019-08-20","8H 38M 37.31S","Unknown","Aurora","16888","Flow Core",199,199,1348,2463,1736,1177,1233,1129,1462,1327,1226,987,854,602,562,668,448,332,51,51,358,358,3985,1813,2007,1257,1303,1613,1976,1563,1853,1529,653,899,1241,710,962,675,848,707,488,386,1134,668,-26.325,0,26.7,0.69,1.01,1.24,1519184,1151940.4375,155713.6640625,389569.015625,444288.5625,466412.140625,430251.1875,295873.65625,318919.75,197504.6328125,144298.21875,124624.6484375,57170.24609375,30315.712890625,18520.177734375,11661.84375,4979.52807617188,1928.27429199219,415967,375692.1875,581773,584660.09375,30479.3056640625,48302.990234375,177666.703125,234379.296875,226231,294678.515625,113900.6171875,82161.8203125,70098.3359375,29657.8154296875,19087.92578125,15350.6450195312,10334.8032226562,10525.62109375,321829.421875,639118.65625,454497.25,249958.8515625,229957.6953125,141234.03125,129696.359375,75136.7578125
"19",2019-08-19 12:56:04.4,"2019-08-19","12H 56M 4.4S","Unknown","Aurora","16888","Flow Core",201,201,1358,2460,1720,1180,1233,1130,1460,1322,1222,987,864,597,560,671,452,335,51,51,354,354,3944,1817,2002,1250,1295,1613,1950,1561,1853,1524,649,887,1236,704,956,668,845,699,485,385,1128,666,-26.35,0,26.75,0.69,1.01,1.24,1537368,1168581.8125,154388.6953125,390896.53125,447031.484375,465833.3125,430137.734375,301799.15625,319002.84375,198646.84375,144899.328125,124796.28515625,56487.34375,30624.70703125,18454.8125,11587.478515625,4982.58129882812,1920.61499023438,416226.5,380551.34375,581970,586623.34375,30108.275390625,48156.697265625,177553.484375,235290.5,227217.3125,294678.421875,110604.7890625,81840.703125,70153.22265625,29611.90234375,19067.869140625,15299.9545898438,10223.7250976562,10501.8837890625,323359.671875,632280.625,455091.890625,246885.3984375,229504.7890625,140868.9765625,128914.41015625,74881.47265625
"15",2019-08-15 08:33:24.94,"2019-08-15","8H 33M 24.94S","Unknown","Aurora","16888","Flow Core",199,199,1361,2423,1737,1167,1241,1117,1468,1319,1207,1002,848,608,572,671,453,334,52,52,358,358,3958,1822,1966,1263,1310,1620,1967,1567,1847,1548,654,902,1242,708,952,676,850,708,489,390,1143,673,-26.325,0,26.7,0.69,1.01,1.24,1519359,1150431.4375,153589.1328125,377618.765625,443051.625,459287.984375,427576.71875,298057.375,317421.140625,199128.6328125,146798.546875,122600.90625,57492.900390625,30591.900390625,18499.287109375,11606.4912109375,4984.84155273438,1924.99090576172,421880.5,383233.5,579740,581826.4375,30495.04296875,48064.787109375,173873.328125,232089.015625,224049.8515625,292842.53125,113806.53125,81726.1015625,69901.94921875,29238.619140625,18944.0673828125,15259.296875,10306.4091796875,10492.1640625,323528.703125,637162,453298.1875,250232.234375,230202.140625,141450.3984375,128695.83203125,75144.390625
"13",2019-08-14 10:30:17.52,"2019-08-14","10H 30M 17.52S","Unknown","Aurora","16888","Flow Core",355,355,1364,2434,1759,1153,1253,1106,1490,1322,1214,1048,857,641,590,683,472,342,90,90,161,161,3951,1781,1950,1257,1288,1623,1977,1570,1838,1548,656,912,1249,708,985,695,870,724,499,395,1166,684,-26.25,0,26.775,0.69,1.01,1.24,2249936,1718599.9375,146922.2265625,341574.171875,385684.015625,384861.171875,359762.265625,249335.53125,271131.75,174941.578125,133146.6015625,120629.61328125,55652.27734375,31267.33984375,19025.4921875,11864.78515625,4989.92919921875,1952.48541259766,785561.5,745951.90625,155110.5,166762.0234375,23060.6748046875,37910.634765625,135307.7421875,186610.6015625,185421.4296875,251566.6640625,101910.0078125,76112.35546875,63452.919921875,28219.9462890625,18724.3544921875,14684.8676757812,9255.84912109375,10076.2143554688,314623.203125,616429.5,448300.6875,251709.8125,231982.6015625,149244.5546875,127491.48046875,73692.78515625
"12",2019-08-12 09:44:28.22,"2019-08-12","9H 44M 28.22S","Unknown","Aurora","16888","Flow Core",355,355,1364,2434,1759,1153,1253,1106,1490,1322,1214,1048,857,641,590,683,472,342,90,90,161,161,3951,1781,1950,1257,1288,1623,1977,1570,1838,1548,656,912,1249,708,985,695,870,724,499,395,1166,684,-26.25,0,26.775,0.69,1.01,1.24,2691945.5,1987809.6875,136120.5703125,334020.390625,389242.1875,413346.015625,385351.796875,268450.78125,278944,176522.1796875,132811.0546875,112067.55859375,51719.759765625,27379.689453125,17287.70703125,10788.9736328125,4655.46801757812,1792.72241210938,880001.5,779239.53125,263462,261738.4375,28969.5654296875,47416.18359375,168967.15625,223777.625,219059.859375,280692.046875,109237.7890625,78026.19140625,64768.630859375,28078.080078125,18369.65625,14769.3403320312,9920.89697265625,10352.9951171875,311765.734375,613650.90625,439550.671875,240968.96875,222301.5390625,136466.6640625,124310.91796875,73925.6953125
"09",2019-08-09 08:53:32.56,"2019-08-09","8H 53M 32.56S","Unknown","Aurora","16888","Flow Core",354,354,1352,2405,1741,1149,1247,1106,1467,1311,1193,999,833,610,569,664,451,330,92,92,161,161,3879,1768,1936,1236,1268,1567,1924,1530,1799,1521,641,884,1214,693,961,675,842,707,485,384,1128,666,-26.175,0,26.625,0.69,1.01,1.24,2731745.5,2080384.375,153570.421875,377124.796875,437371.15625,461812.921875,421822,298166.515625,314560.75,198498.6796875,143474.0078125,122180,56954.970703125,30301.154296875,18459.8701171875,11649.0532226562,4948.82104492188,1920.71240234375,912893.5,820298.21875,269535,270609.984375,29916.00390625,48976.328125,174763.046875,228228.8125,222866.609375,289122.1875,110449.66796875,82741.26171875,68350.07421875,29496.5048828125,18759.5302734375,15137.2602539062,10147.4145507812,10399.5502929688,318405.6875,630423.59375,440142.90625,249362.96875,227851.3515625,139528.6875,128128.8125,72603.640625
"08",2019-08-08 09:06:44.53,"2019-08-08","9H 6M 44.53S","Unknown","Aurora","16888","Flow Core",354,354,1356,2445,1708,1170,1233,1115,1483,1312,1213,1002,849,608,570,664,452,332,92,92,161,161,3857,1814,1983,1201,1282,1598,1910,1533,1781,1554,638,886,1226,692,946,672,857,696,486,384,1130,665,-26.225,0,26.725,0.69,1.01,1.24,2728470.5,2076279.3125,152982.3828125,391395.171875,424817.75,456853.03125,423534.6875,295509.59375,313671.734375,197607.7578125,145325.515625,122099.3671875,57707.16796875,30403.3046875,18426.603515625,11577.9360351562,4964.275390625,1925.47546386719,914242,815844.875,268617.5,270907.578125,30105.5517578125,48886.583984375,180991.6484375,226404.671875,224142.984375,297104.109375,110484.4140625,82152.8671875,68872.53125,29786.8681640625,18958.720703125,15333.736328125,10246.7060546875,10462.85546875,311896.890625,632845.3125,448588.0625,243617.234375,227291.3515625,139279.0078125,127631.46875,72468.16796875
"17 After QC",2019-07-17 11:34:13.65,"2019-07-17","11H 34M 13.65S","After","Aurora","16888","Flow Core",353,353,1321,2340,1708,1115,1232,1082,1443,1255,1183,1009,822,601,559,645,443,324,90,90,158,158,3741,1679,1878,1148,1232,1534,1771,1472,1761,1483,617,861,1183,672,912,640,813,681,470,376,1096,649,-26.2,0,26.8,0.69,1.01,1.24,2735563.5,2076755.25,152551.1015625,370892.96875,430388.515625,449533.671875,429005.515625,298532.71875,308822.375,192234.875,144767.6015625,124593.7265625,56897.076171875,29823.0634765625,18168.9091796875,11518.2036132812,4860.89135742188,1886.62396240234,921803.5,833171.09375,267100,268531.0625,29955.41015625,48123.396484375,175729.171875,223755.984375,225758.453125,289273.0625,106641.02734375,82047.35546875,68001.4765625,29366.6328125,18740.9921875,14985.3916015625,10112.8393554688,10327.2099609375,319048.8125,624549.15625,447919.34375,249329.7890625,228233.828125,140794.546875,128127.82421875,73267.16015625
"17 Before QC",2019-07-17 11:29:56.91,"2019-07-17","11H 29M 56.91S","Before","Aurora","16888","Flow Core",353,353,1311,2301,1706,1108,1225,1079,1443,1235,1174,1014,815,605,560,648,446,327,90,90,157,157,3763,1672,1859,1144,1211,1516,1763,1463,1745,1477,621,866,1192,675,919,643,817,687,473,379,1107,653,-26.25,0,26.75,0.69,1.01,1.24,2733830,2079409.875,148823.7421875,370497.703125,432377.765625,451677.78125,418043.25,299432.71875,308558.734375,192438.5859375,145082.1015625,124908.2578125,57069.5234375,30419.9560546875,18372.375,11599.1455078125,4983.77685546875,1923.40209960938,913830.5,816197.6875,267831,268887.421875,30054.34375,48637.841796875,177398.859375,224155.234375,219849.796875,288847.3125,106393.9453125,82050.1171875,67982.40625,29407.0693359375,18899.533203125,15267.7861328125,10282.884765625,10404.8662109375,318223.546875,620806.375,447150.421875,248780.5,229489.96875,140985.3359375,129023.52734375,73249.6796875
